54.8779	0.520102	63.7897	43.2471
113.439	23.0634	108.906	0
204.993	20.619	204.797	0.584243
222.646	26.8747	222.635	0.624698
234.207	35.8361	228.919	0.320689
308.312	0.612445	308.4	36.8804
343.894	40.6447	344.918	0.606909
348.381	24.3852	349.325	0.573487
352.748	0.603913	352.424	25.6159
358.401	0.588796	356.076	63.1418
359.948	63.0981	362.437	0.597618
391.49	0.519144	388.568	45.6537
403.649	0.563386	399.611	48.145
404.471	26.883	406.674	0.50384
421.102	46.9213	425.608	0.502041
428.964	0.461249	422.156	69.5259
435.627	0.505646	428.679	73.178
439.756	72.0319	446.627	0.601184
168.669	1.8051	171.08	20.5665
267.164	18.3329	265.733	3.11486
365.624	46.875	366.922	3.08934
386.14	28.1489	387.299	3.14469
555.184	4.10446	552.751	19.3151
301.885	10.9441	269.379	11.9875
606.355	45.5136	614.369	8.12372
380.406	9.36791	379.758	29.3874
392.636	28.1564	393.36	10.6347
28.1452	13.5659	4.44502	14.6524
150.63	14.0577	129.386	13.7062
144.37	16.8515	163.352	12.9926
59.3427	13.7431	76.8603	14.6574
115.629	17.3922	135.628	17.2388
268.131	14.8118	299.375	14.3583
408.812	14.3528	408.219	29.3787
546.9	19.1773	524.438	16.373
234.346	15.9951	266.938	18.5863
284.295	16.8764	284.593	34.3925
165.663	21.2275	141.872	20.7543
218.493	34.7644	211.265	18.3944
638.288	21.9519	616.76	18.9531
255.627	20.5304	239.357	20.1601
106.877	21.6494	61.8692	21.1825
112.955	36.9917	114.763	20.2616
525.713	19.9685	549.538	23.1526
168.132	22.9285	203.122	22.7036
278.161	22.6243	259.334	23.5199
511.856	41.5743	516.544	21.7965
616.842	22.0489	633.211	25.1756
63.1291	24.6507	86.8739	24.3006
147.032	24.3564	156.118	100.715
190.007	24.4311	196.697	98.1412
364.646	24.3897	362.673	60.6684
186.031	98.0811	178.201	25.6167
182.474	25.6955	190.183	96.9228
138.14	29.7914	121.822	30.3607
385.395	45.6108	386.398	29.3456
