110.786	25.5919	105.491	0
131.653	17.8074	126.175	0.069048
203.425	24.2692	201.794	0.374513
230.627	37.2955	224.452	0.612018
264.51	19.4073	263.964	0.600662
305.216	0.492351	306.197	34.4307
338.486	15.4342	339.824	0.442008
350.304	0.580563	350.764	23.1222
354.664	0.623737	354.59	56.8753
358.5	56.8768	358.765	0.616239
383.484	41.8622	384.076	0.620706
387.576	0.60848	386.335	41.8587
400.035	0.5912	397.528	44.3408
401.83	20.6232	402.633	0.605271
419.422	41.8774	421.527	0.607261
424.975	0.585307	421.229	61.9119
431.717	0.542216	427.965	64.3656
438.901	63.175	442.932	0.612576
599.894	31.7501	605.257	0.348664
52.1949	1.80091	63.548	50.8165
220.834	3.21608	222.362	20.6917
205.167	4.05191	213.413	24.2573
507.446	28.2269	511.278	6.76835
299.305	9.66469	265.552	12.1334
427.354	31.924	428.028	8.12225
518.172	8.87702	543.187	11.212
161.675	9.50715	163.04	24.4966
26.8776	12.3203	5.62105	12.4436
376.965	10.6256	376.853	26.8749
13.5933	17.6694	31.9719	15.057
265.638	14.9095	291.873	14.2855
344.688	13.1201	345.06	36.8643
58.2322	45.6005	51.3497	15.4595
148.1	17.8852	129.292	19.8208
231.852	17.7242	263.18	18.5564
282.378	16.5052	283.925	34.3054
341.547	38.15	342.123	16.8479
299.968	33.1866	298.542	17.9688
487.134	34.9156	492.466	20.0348
58.1187	22.0849	76.8521	22.6432
115.589	23.4981	134.41	22.7203
134.265	22.751	149.365	21.7316
253.124	21.268	231.874	21.2311
254.784	39.3719	254.642	20.623
486.743	20.5671	480.667	34.3934
29.3826	23.2159	4.55692	25.2961
274.386	23.2832	256.884	24.5012
547.822	23.7798	599.553	32.0068
605.603	22.1518	602.265	36.9628
638.162	24.859	605.557	23.2865
163.068	25.3218	140.552	26.1476
136.674	24.1861	142.577	56.9736
165.656	26.6859	200.626	25.6659
361.515	24.3656	361.055	41.8863
343.597	54.2554	347.816	26.8274
186.606	101.733	175.964	28.076
187.662	28.0138	190.878	50.7659
145.212	29.2443	156.972	104.555
180.428	29.223	190.56	99.3844
350.468	29.3623	349.26	44.3658
404.578	30.7023	406.328	54.4154
611.886	31.8236	628.124	31.9558
136.918	35.0999	118.16	36.2116
295.646	37.0179	265.563	36.4532
118.218	36.8583	130.313	104.654
147.733	104.441	136.334	36.9664
224.677	36.9	225.762	78.0885
601.969	37.9036	638.231	40.2137
263.793	38.1591	267.161	95.7545
276.912	41.3472	304.404	39.9283
373.197	56.8719	372.449	39.3505
231.529	40.6908	234.37	55.626
567.88	50.5128	528.364	42.0134
132.707	41.8297	133.73	60.592
205.21	41.9383	207.479	56.7827
212.07	41.8024	218.953	60.317
274.708	41.86	277.131	95.6135
211.912	63.2739	209.419	42.9662
271.692	95.6335	269.263	43.0724
514.474	45.0277	540.627	49.362
425.227	61.9297	426.276	45.5866
35.6246	48.117	15.6143	49.1711
122.658	104.264	114.619	47.3703
417.703	61.9253	418.62	46.8292
65.6524	52.3112	111.877	49.4029
542.171	50.398	580.868	58.1622
0.526919	53.7504	36.8736	51.8487
229.362	74.4129	230.09	50.6469
638.194	62.6737	583.8	54.4098
111.941	52.8556	68.2216	55.8061
191.175	51.6667	196.84	100.629
222.768	76.7842	220.352	53.0257
65.9537	54.2687	74.1047	79.4624
234.342	55.7506	236.171	74.4439
284.639	79.4056	283.902	55.6397
330.722	56.1968	353.12	59.4106
504.099	78.0747	508.223	55.4154
68.504	72.9964	63.4221	58.0242
579.943	58.805	624.796	67.0966
257.933	95.5296	254.669	59.3484
286.72	59.3846	288.036	80.6305
360.585	59.5921	383.022	63.6893
14.3502	60.6256	14.7633	76.8651
413.146	62.6108	396.821	61.9456
567.378	61.3263	557.469	74.8115
214.523	63.0633	220.788	78.0567
545.417	68.1576	562.037	65.3225
207.761	64.4052	209.323	83.233
300.09	83.2305	302.853	64.5194
420.771	65.8021	458.123	68.1565
529.346	66.5433	544.343	65.2537
22.2485	89.3076	17.9413	65.4326
144.207	65.6525	147.052	83.096
21.5299	67.5352	28.6282	84.6841
134.716	68.0593	140.279	96.9416
136.902	96.8701	131.939	69.3635
468.141	69.1092	463.748	89.5091
558.178	71.2507	536.973	73.0406
603.076	74.6218	581.673	70.3984
626.724	72.7245	611.753	70.0609
41.1502	86.7034	35.7488	70.176
206.558	93.149	204.851	70.589
17.7212	93.2625	10.5872	72.3135
491.264	88.4537	499.198	73.0337
539.891	88.865	553.462	73.5649
7.55953	75.7534	14.346	105.632
105.624	76.8049	84.3631	77.0373
553.147	110.373	559.196	80.8445
591.857	82.3361	614.372	83.1951
553.746	82.9006	539.4	123.134
74.3145	85.6337	77.5682	108.205
73.5581	115.54	68.1557	87.8749
63.99	89.4589	73.546	133.306
535.348	88.9612	527.806	116.789
535.713	105.649	540.127	89.5815
604.519	98.9703	579.557	90.1116
64.6546	111.534	59.8477	89.9626
540.467	109.316	547.532	90.4036
209.337	95.4042	226.959	92.3614
303.113	91.9292	319.404	95.4924
279.33	94.7659	298.159	93.788
56.5525	95.4209	59.9317	110.778
300.645	95.9785	279.322	97.1941
302.196	200.663	314.537	95.644
256.849	97.8743	233.099	100.379
322.758	96.8386	314.975	175.437
622.041	106.553	604.139	97.3339
311.69	174.218	320.016	98.0585
236.818	102.284	273.069	99.8052
461.076	99.2105	463.386	123.1
316.663	100.601	306.774	188.114
344.577	100.662	334.052	158.294
596.869	109.39	574.694	101.028
195.588	102.7	155.567	106.215
366.651	103.89	394.365	106.966
500.967	116.921	500.2	101.833
226.919	112.353	312.009	104.598
573.163	103.132	570.069	119.268
154.472	105.804	131.906	107.334
75.6767	115.027	206.895	104.623
84.3384	108.865	119.427	106.344
637.783	111.532	622.998	105.962
123.163	108.62	80.5318	111.921
407.891	109.595	426.759	112.604
459.189	165.418	467.464	108.03
59.4264	114.349	35.5641	113.389
